OID_,IFI_HUC12,FREQUENCY,MEAN_ICI_I
,102500010505.000000000000000,5,0.559417417415000
,102500010601.000000000000000,14,0.477092698480000
,102500010602.000000000000000,23,0.507530262922000
,102500010603.000000000000000,32,0.489501229579000
,102500010701.000000000000000,7,0.778463558520000
,102500010702.000000000000000,37,0.618056134138000
,102500010703.000000000000000,48,0.765211211704000
,102500010704.000000000000000,23,0.705895938385000
,102500010705.000000000000000,70,0.708811018651000
,102500010706.000000000000000,87,0.582619569963000
,102500010801.000000000000000,19,0.476927026362000
,102500010802.000000000000000,39,0.486029502135000
,102500010803.000000000000000,98,0.575426611368000
,102500010804.000000000000000,103,0.118565451537000
,102500020101.000000000000000,51,0.341488628589000
,102500020102.000000000000000,20,0.299993704051000
,102500020201.000000000000000,22,0.399497817647000
,102500020202.000000000000000,38,0.344767403938000
,102500020203.000000000000000,34,0.232785821647000
,102500020301.000000000000000,51,0.320167121690000
,102500020302.000000000000000,51,0.263756701127000
,102500020303.000000000000000,37,0.224391215269000
,102500020401.000000000000000,49,0.402719847328000
,102500020402.000000000000000,23,0.369754275446000
,102500020403.000000000000000,33,0.398060138710000
,102500020404.000000000000000,26,0.283662610094000
,102500020405.000000000000000,21,0.289223598824000
,102500020406.000000000000000,24,0.299741657074000
,102500020407.000000000000000,20,0.227828773471000
,102500020408.000000000000000,14,0.213339106908000
,102500020501.000000000000000,54,0.397340340213000
,102500020502.000000000000000,47,0.314027293583000
,102500020503.000000000000000,41,0.390460919789000
,102500020504.000000000000000,4,0.265404910555000
,102500020505.000000000000000,10,0.326732586851000
,102500020601.000000000000000,22,0.336096917838000
,102500020602.000000000000000,21,0.384007961913000
,102500020604.000000000000000,7,0.354007484536000
,102500020605.000000000000000,18,0.311261131083000
,102500020606.000000000000000,43,0.347467503741000
,102500020607.000000000000000,5,0.413136087784000
,102500020608.000000000000000,2,0.376622681378000
,102500020609.000000000000000,8,0.371566534789000
,102500020701.000000000000000,2,0.376622681378000
,102500020702.000000000000000,2,0.270904590023000
,102500020703.000000000000000,2,0.376622681378000
,102500020704.000000000000000,5,0.224478473592000
,102500020705.000000000000000,3,0.288777184730000
,102500020706.000000000000000,2,0.376622681378000
,102500020707.000000000000000,15,0.529149094761000
,102500020801.000000000000000,3,0.383094166390000
,102500020802.000000000000000,3,0.447660728426000
,102500020803.000000000000000,4,0.421707347069000
,102500020804.000000000000000,10,0.476549869261000
,102500020805.000000000000000,41,0.572000019259000
,102500020901.000000000000000,6,0.491931274564000
,102500020902.000000000000000,15,0.543518062057000
,102500020903.000000000000000,4,0.334416688896000
,102500020904.000000000000000,5,0.328084535360000
,102500020905.000000000000000,13,0.500736973182000
,102500020906.000000000000000,24,0.481189018030000
,102500020907.000000000000000,32,0.292684371562000
,102500021001.000000000000000,31,0.223397754452000
,102500021002.000000000000000,57,0.223062271824000
,102500021003.000000000000000,19,0.215945147626000
,102500021004.000000000000000,3,0.323364487656000
,102500021005.000000000000000,3,0.359876301952000
,102500021006.000000000000000,2,0.367468114571000
,102500021007.000000000000000,2,0.368798675825000
,102500021009.000000000000000,19,0.088183799757300
,102500021102.000000000000000,4,0.269907226464000
,102500030101.000000000000000,13,0.279976259946000
,102500030102.000000000000000,33,0.468750999447000
,102500030103.000000000000000,11,0.280006609806000
,102500030104.000000000000000,38,0.334761038078000
,102500030201.000000000000000,33,0.562049901390000
,102500030202.000000000000000,42,0.560885822351000
,102500030203.000000000000000,25,0.511003404430000
,102500030204.000000000000000,40,0.523066803831000
,102500030301.000000000000000,29,0.537616577254000
,102500030302.000000000000000,37,0.551359700970000
,102500030303.000000000000000,40,0.449142487898000
,102500030304.000000000000000,37,0.501234627018000
,102500030305.000000000000000,31,0.384491257735000
,102500030306.000000000000000,41,0.563358539741000
,102500030401.000000000000000,25,0.280369357448000
,102500030402.000000000000000,20,0.314331704060000
,102500030403.000000000000000,33,0.267168785474000
,102500030404.000000000000000,14,0.361326186062000
,102500030405.000000000000000,15,0.387557254366000
,102500030406.000000000000000,12,0.525497328930000
,102500030501.000000000000000,22,0.336661240677000
,102500030502.000000000000000,31,0.532438546634000
,102500030503.000000000000000,23,0.474488551311000
,102500030504.000000000000000,31,0.413423971320000
,102500030505.000000000000000,31,0.409984327665000
,102500030506.000000000000000,27,0.392900436874000
,102500030507.000000000000000,19,0.362301997171000
,102500030508.000000000000000,26,0.386183383519000
,102500030509.000000000000000,14,0.428004738448000
,102500030510.000000000000000,27,0.420678863273000
,102500030511.000000000000000,51,0.418494083985000
,102500030601.000000000000000,40,0.485296543397000
,102500030602.000000000000000,31,0.455800915883000
,102500030701.000000000000000,25,0.360660011758000
,102500030702.000000000000000,26,0.356846823293000
,102500030703.000000000000000,29,0.351213978104000
,102500030704.000000000000000,21,0.300301314980000
,102500030705.000000000000000,24,0.349212218515000
,102500030706.000000000000000,25,0.419661499438000
,102500030707.000000000000000,50,0.506983833041000
,102500030801.000000000000000,32,0.546994156428000
,102500030802.000000000000000,42,0.389038408658000
,102500030803.000000000000000,17,0.501176005977000
,102500030804.000000000000000,31,0.470875063595000
,102500030805.000000000000000,48,0.530303837085000
,102500030806.000000000000000,35,0.449510814415000
,102500030901.000000000000000,20,0.356724538500000
,102500030902.000000000000000,28,0.519579263378000
,102500030903.000000000000000,16,0.290655572069000
,102500030904.000000000000000,33,0.479775159954000
,102500030905.000000000000000,44,0.586901103257000
,102500031001.000000000000000,46,0.524319055663000
,102500031002.000000000000000,38,0.532861296660000
,102500031003.000000000000000,38,0.433691840678000
,102500031004.000000000000000,38,0.416636311791000
,102500050101.000000000000000,38,0.336311718005000
,102500050102.000000000000000,12,0.353738728480000
,102500050103.000000000000000,25,0.205405611074000
,102500050104.000000000000000,18,0.204970070810000
,102500050105.000000000000000,24,0.113501037061000
,102500050201.000000000000000,49,0.245901519540000
,102500050202.000000000000000,35,0.253065732479000
,102500050203.000000000000000,35,0.223958846639000
,102500050204.000000000000000,30,0.229599036670000
,102500050205.000000000000000,44,0.213482491901000
,102500050206.000000000000000,17,0.226516554389000
,102500050207.000000000000000,18,0.244151064603000
,102500050208.000000000000000,32,0.215850558799000
,102500050209.000000000000000,15,0.129827029940000
,102500050210.000000000000000,10,0.135893834767000
,102500050301.000000000000000,43,0.245412356047000
,102500050302.000000000000000,60,0.249561858360000
,102500050303.000000000000000,23,0.237366992336000
,102500050304.000000000000000,13,0.229735964470000
,102500050305.000000000000000,6,0.287933538381000
,102500050306.000000000000000,4,0.178598724995000
,102500050307.000000000000000,4,0.299786417553000
,102500060101.000000000000000,14,0.384082738718000
,102500060102.000000000000000,17,0.204480203863000
,102500060103.000000000000000,27,0.252948313057000
,102500060104.000000000000000,21,0.205755508476000
,102500060105.000000000000000,12,0.125656814198000
,102500060106.000000000000000,11,0.088540255782700
,102500060201.000000000000000,23,0.283158085633000
,102500060202.000000000000000,32,0.279732241157000
,102500060203.000000000000000,19,0.118047618665000
,102500060301.000000000000000,30,0.176384406855000
,102500060401.000000000000000,28,0.158560654832000
,102500060501.000000000000000,32,0.131220168990000
,102500120101.000000000000000,21,0.325962550647000
,102500120102.000000000000000,22,0.299888841143000
,102500120103.000000000000000,19,0.267255482506000
,102500120104.000000000000000,32,0.304331510088000
,102500130101.000000000000000,19,0.317068853163000
,102500130103.000000000000000,35,0.366056836368000
,102600010101.000000000000000,29,0.436476252994000
,102600010102.000000000000000,21,0.374890541797000
,102600010103.000000000000000,18,0.447746505975000
,102600010104.000000000000000,11,0.397498851319000
,102600010105.000000000000000,16,0.418719146313000
,102600010106.000000000000000,24,0.451078127794000
,102600010107.000000000000000,44,0.518231721462000
,102600010108.000000000000000,10,0.386365456472000
,102600010109.000000000000000,80,0.118356986739000
,102600010201.000000000000000,50,0.168140057418000
,102600020101.000000000000000,24,0.417747620127000
,102600020102.000000000000000,39,0.355379455585000
,102600020103.000000000000000,26,0.394740580381000
,102600020104.000000000000000,23,0.489813029814000
,102600020105.000000000000000,22,0.333667365910000
,102600020201.000000000000000,28,0.363967345328000
,102600020202.000000000000000,14,0.280543092514000
,102600020203.000000000000000,12,0.444475777346000
,102600020204.000000000000000,12,0.450863796045000
,102600020205.000000000000000,34,0.127092384123000
,102600020207.000000000000000,32,0.288105583404000
,102600040101.000000000000000,12,0.452745319906000
,102600040102.000000000000000,13,0.390161102549000
,102600040103.000000000000000,15,0.432421154428000
,102600040104.000000000000000,9,0.185923280870000
,102600040105.000000000000000,13,0.269424913563000
,102600040201.000000000000000,25,0.500453310829000
,102600040203.000000000000000,12,0.213802744247000
,102600040204.000000000000000,15,0.175634036519000
,110200010101.000000000000000,27,0.867475449491000
,110200010102.000000000000000,24,0.863747772845000
,110200010103.000000000000000,57,0.844393038108000
,110200010201.000000000000000,48,0.844261588340000
,110200010202.000000000000000,41,0.835077536960000
,110200010203.000000000000000,43,0.828695462535000
,110200010204.000000000000000,22,0.848224898872000
,110200010205.000000000000000,32,0.849751930774000
,110200010206.000000000000000,50,0.794414657540000
,110200010207.000000000000000,48,0.778480122333000
,110200010208.000000000000000,19,0.763149985043000
,110200010209.000000000000000,32,0.767752788538000
,110200010301.000000000000000,47,0.847346871042000
,110200010302.000000000000000,45,0.848196008189000
,110200010303.000000000000000,39,0.836223808774000
,110200010304.000000000000000,31,0.750972270964000
,110200010401.000000000000000,44,0.861736690198000
,110200010402.000000000000000,57,0.837317945411000
,110200010403.000000000000000,35,0.845504275375000
,110200010404.000000000000000,51,0.816442588063000
,110200010405.000000000000000,51,0.838112096833000
,110200010406.000000000000000,77,0.784975799239000
,110200010501.000000000000000,68,0.854154825476000
,110200010502.000000000000000,50,0.816922884177000
,110200010601.000000000000000,63,0.856608984555000
,110200010602.000000000000000,51,0.852918140303000
,110200010603.000000000000000,30,0.844318027985000
,110200010604.000000000000000,28,0.825326167368000
,110200010605.000000000000000,30,0.768795958142000
,110200010606.000000000000000,30,0.846659148867000
,110200010607.000000000000000,22,0.843233673974000
,110200010608.000000000000000,26,0.803850086839000
,110200010609.000000000000000,43,0.707366857040000
,110200010610.000000000000000,28,0.697983971953000
,110200010701.000000000000000,94,0.811141601578000
,110200010702.000000000000000,48,0.740313397899000
,110200010703.000000000000000,39,0.810862504538000
,110200010704.000000000000000,38,0.812538231654000
,110200010705.000000000000000,67,0.771111934279000
,110200010706.000000000000000,40,0.821266861533000
,110200010707.000000000000000,34,0.795884647096000
,110200010708.000000000000000,53,0.822650737449000
,110200010709.000000000000000,69,0.741717028882000
,110200010710.000000000000000,49,0.733442847312000
,110200010801.000000000000000,31,0.798146536759000
,110200010802.000000000000000,29,0.801467023602000
,110200010803.000000000000000,47,0.795657679964000
,110200010804.000000000000000,26,0.819082931183000
,110200010805.000000000000000,42,0.807194369725000
,110200010806.000000000000000,76,0.844094390915000
,110200010807.000000000000000,41,0.850493962881000
,110200010902.000000000000000,69,0.783521930160000
,110200010903.000000000000000,39,0.805917210590000
,110200010904.000000000000000,69,0.804199197658000
,110200010905.000000000000000,32,0.837332715682000
,110200010906.000000000000000,30,0.834035147592000
,110200010907.000000000000000,30,0.797577101098000
,110200011001.000000000000000,35,0.752528122034000
,110200011002.000000000000000,45,0.742238144894000
,110200011003.000000000000000,34,0.697834033040000
,110200011004.000000000000000,56,0.769251519152000
,110200011101.000000000000000,23,0.804988806974000
,110200011102.000000000000000,26,0.812408534200000
,110200011103.000000000000000,24,0.816623851152000
,110200011104.000000000000000,19,0.824317165219000
,110200011105.000000000000000,34,0.830960939714000
,110200011106.000000000000000,54,0.767193841303000
,110200011107.000000000000000,36,0.781283497055000
,110200011108.000000000000000,51,0.816219680409000
,110200011109.000000000000000,59,0.824454903980000
,110200011110.000000000000000,70,0.823164621329000
,110200011201.000000000000000,38,0.812239439698000
,110200011202.000000000000000,42,0.797366579513000
,110200011203.000000000000000,44,0.748228407973000
,110200011204.000000000000000,28,0.642715154600000
,110200011205.000000000000000,46,0.709040564549000
,110200011206.000000000000000,34,0.683616094298000
,110200011207.000000000000000,40,0.725396581304000
,110200011208.000000000000000,39,0.732830697891000
,110200011209.000000000000000,32,0.658885002496000
,110200011210.000000000000000,51,0.628859572161000
,110200011211.000000000000000,29,0.721344630441000
,110200011212.000000000000000,48,0.647914943639000
,110200011213.000000000000000,27,0.732558778680000
,110200011301.000000000000000,26,0.803175376192000
,110200011302.000000000000000,28,0.772327988974000
,110200011303.000000000000000,27,0.825858250328000
,110200011304.000000000000000,29,0.826907994671000
,110200011305.000000000000000,52,0.826734330648000
,110200011306.000000000000000,69,0.829823998553000
,110200011307.000000000000000,42,0.847688982538000
,110200011401.000000000000000,44,0.821456270811000
,110200011402.000000000000000,51,0.835158625613000
,110200011403.000000000000000,57,0.795033721337000
,110200011404.000000000000000,32,0.787756813928000
,110200011405.000000000000000,35,0.837145558252000
,110200011406.000000000000000,33,0.825901139281000
,110200011407.000000000000000,70,0.840050612975000
,110200011408.000000000000000,66,0.833086977437000
,110200011409.000000000000000,49,0.832238782575000
,110200020101.000000000000000,40,0.779044711003000
,110200020102.000000000000000,64,0.795965711548000
,110200020103.000000000000000,30,0.771368963078000
,110200020104.000000000000000,57,0.706153072522000
,110200020105.000000000000000,37,0.735459365714000
,110200020201.000000000000000,41,0.775696243493000
,110200020202.000000000000000,45,0.810299790709000
,110200020203.000000000000000,73,0.773594798508000
,110200020204.000000000000000,23,0.788224097322000
,110200020205.000000000000000,38,0.823799706870000
,110200020206.000000000000000,37,0.815035390941000
,110200020207.000000000000000,46,0.836985432586000
,110200020208.000000000000000,22,0.758283453108000
,110200020301.000000000000000,57,0.778097437755000
,110200020302.000000000000000,48,0.798963360265000
,110200020303.000000000000000,13,0.824124382340000
,110200020304.000000000000000,24,0.825170706418000
,110200020305.000000000000000,47,0.807200097159000
,110200020401.000000000000000,42,0.723408154592000
,110200020402.000000000000000,29,0.800879920639000
,110200020403.000000000000000,55,0.776916394878000
,110200020404.000000000000000,31,0.781488393197000
,110200020405.000000000000000,18,0.799856141840000
,110200020406.000000000000000,52,0.795369936749000
,110200020407.000000000000000,46,0.711607293706000
,110200020408.000000000000000,25,0.759731436660000
,110200020501.000000000000000,49,0.777607958110000
,110200020502.000000000000000,70,0.761932721703000
,110200020503.000000000000000,48,0.812762957918000
,110200020504.000000000000000,38,0.777871788414000
,110200020505.000000000000000,59,0.854243602666000
,110200020506.000000000000000,42,0.832738592298000
,110200020507.000000000000000,42,0.855235622331000
,110200020601.000000000000000,46,0.837076043764000
,110200020602.000000000000000,84,0.844104096361000
,110200020603.000000000000000,85,0.791083164134000
,110200020701.000000000000000,33,0.840840079453000
,110200020702.000000000000000,68,0.841920716047000
,110200020703.000000000000000,58,0.864226028510000
,110200020704.000000000000000,79,0.870238397233000
,110200020801.000000000000000,52,0.840800733192000
,110200020802.000000000000000,59,0.834694718971000
,110200020803.000000000000000,102,0.833436229937000
,110200020804.000000000000000,52,0.813784070507000
,110200020805.000000000000000,144,0.823193354826000
,110200020901.000000000000000,60,0.866250162950000
,110200020902.000000000000000,62,0.859388682005000
,110200020903.000000000000000,65,0.741373389088000
,110200020904.000000000000000,35,0.824405999874000
,110200020905.000000000000000,76,0.715797971998000
,110200021001.000000000000000,26,0.819161346692000
,110200021002.000000000000000,36,0.806247841287000
,110200021003.000000000000000,19,0.795607203974000
,110200021004.000000000000000,62,0.815273328097000
,110200021005.000000000000000,33,0.825565274581000
,110200021006.000000000000000,62,0.831730404631000
,110200021007.000000000000000,62,0.832663390106000
,110200021101.000000000000000,40,0.813949349755000
,110200021102.000000000000000,46,0.812009252965000
,110200021103.000000000000000,34,0.785614802792000
,110200021104.000000000000000,78,0.806690775218000
,110200021105.000000000000000,27,0.783118939504000
,110200021106.000000000000000,52,0.784032193397000
,110200021107.000000000000000,90,0.798053873344000
,110200021201.000000000000000,70,0.748666665942000
,110200021202.000000000000000,91,0.662979537915000
,110200021203.000000000000000,45,0.796103538496000
,110200021204.000000000000000,23,0.693224730036000
,110200030101.000000000000000,49,0.792068900820000
,110200030102.000000000000000,40,0.832220017578000
,110200030103.000000000000000,66,0.789037696091000
,110200030104.000000000000000,30,0.765376865003000
,110200030105.000000000000000,62,0.786121616208000
,110200030106.000000000000000,34,0.686907446038000
,110200030107.000000000000000,71,0.608121905561000
,110200030201.000000000000000,86,0.783746561897000
,110200030202.000000000000000,29,0.796496972862000
,110200030203.000000000000000,48,0.810298282864000
,110200030204.000000000000000,47,0.718414324205000
,110200030301.000000000000000,41,0.727480965913000
,110200030302.000000000000000,65,0.695957269319000
,110200030303.000000000000000,53,0.577544181277000
,110200030304.000000000000000,59,0.741474754740000
,110200030305.000000000000000,184,0.667795556527000
,110200030306.000000000000000,43,0.845444316535000
,110200030307.000000000000000,42,0.852220638797000
,110200030308.000000000000000,82,0.769728676478000
,110200030401.000000000000000,59,0.795133360078000
,110200030402.000000000000000,110,0.753410231202000
,110200030403.000000000000000,29,0.817171829975000
,110200030404.000000000000000,82,0.830326403193000
,110200030405.000000000000000,47,0.862041777226000
,110200030406.000000000000000,274,0.736287183048000
,110200030407.000000000000000,154,0.741024472326000
,110200040101.000000000000000,44,0.832028438290000
,110200040102.000000000000000,30,0.805627714122000
,110200040103.000000000000000,21,0.767877941810000
,110200040104.000000000000000,38,0.815682513087000
,110200040105.000000000000000,69,0.822564324209000
,110200040201.000000000000000,30,0.839776533891000
,110200040202.000000000000000,12,0.853192322525000
,110200040203.000000000000000,43,0.817585925853000
,110200040204.000000000000000,21,0.770533998951000
,110200040205.000000000000000,9,0.815967129772000
,110200040206.000000000000000,7,0.769124058837000
,110200040207.000000000000000,8,0.767756656404000
,110200040208.000000000000000,26,0.853753614735000
,110200040301.000000000000000,48,0.858631775559000
,110200040302.000000000000000,23,0.853893333999000
,110200040303.000000000000000,31,0.871469897561000
,110200040304.000000000000000,26,0.841618190605000
,110200040305.000000000000000,31,0.869110034046000
,110200040306.000000000000000,65,0.865435425111000
,110200040307.000000000000000,57,0.892527333519000
,110200040308.000000000000000,29,0.853520969235000
,110200040309.000000000000000,43,0.832152667016000
,110200050101.000000000000000,7,0.824795947845000
,110200050102.000000000000000,7,0.787113161550000
,110200050103.000000000000000,11,0.833658741490000
,110200050104.000000000000000,27,0.865576233886000
,110200050105.000000000000000,27,0.875368478330000
,110200050201.000000000000000,6,0.822125387635000
,110200050202.000000000000000,10,0.846946090336000
,110200050203.000000000000000,17,0.870719776840000
,110200050204.000000000000000,5,0.785041519586000
,110200050205.000000000000000,10,0.764309531628000
,110200050206.000000000000000,42,0.844501121888000
,110200050301.000000000000000,48,0.770509352712000
,110200050303.000000000000000,51,0.851360394902000
,110200050304.000000000000000,43,0.850742707365000
,110200050305.000000000000000,22,0.690112763368000
,110200050306.000000000000000,111,0.743530729877000
,110200050307.000000000000000,32,0.715281433618000
,110200050308.000000000000000,37,0.652075570798000
,110200050401.000000000000000,31,0.875051759441000
,110200050402.000000000000000,3,0.793753559460000
,110200050403.000000000000000,11,0.847812553525000
,110200050404.000000000000000,14,0.830023898124000
,110200050405.000000000000000,16,0.852888639026000
,110200050406.000000000000000,35,0.798007065278000
,110200050407.000000000000000,12,0.625855268522000
,110200050501.000000000000000,42,0.856434171405000
,110200050502.000000000000000,18,0.868123801638000
,110200050503.000000000000000,9,0.859060037021000
,110200050504.000000000000000,8,0.703694485737000
,110200050601.000000000000000,36,0.869070955532000
,110200050602.000000000000000,41,0.864989609135000
,110200050603.000000000000000,57,0.867561097669000
,110200050604.000000000000000,22,0.871564164000000
,110200050605.000000000000000,20,0.880947967616000
,110200050606.000000000000000,11,0.866740966833000
,110200050607.000000000000000,13,0.872353244934000
,110200050608.000000000000000,14,0.867990376811000
,110200050609.000000000000000,22,0.868753622114000
,110200050610.000000000000000,19,0.802174686734000
,110200050611.000000000000000,21,0.483518381756000
,110200050701.000000000000000,31,0.602083365749000
,110200050703.000000000000000,22,0.684512356996000
,110200050704.000000000000000,22,0.489291856320000
,110200050705.000000000000000,21,0.493513655090000
,110200050801.000000000000000,28,0.863714782579000
,110200050802.000000000000000,17,0.869360586290000
,110200050803.000000000000000,11,0.852108415474000
,110200050804.000000000000000,11,0.810811839913000
,110200050805.000000000000000,24,0.605096332462000
,110200050901.000000000000000,22,0.869039526369000
,110200050902.000000000000000,19,0.735016462269000
,110200050903.000000000000000,20,0.796501904163000
,110200050904.000000000000000,32,0.489212681821000
,110200050905.000000000000000,27,0.731543928052000
,110200050906.000000000000000,13,0.703065502978000
,110200060101.000000000000000,23,0.817761178681000
,110200060102.000000000000000,39,0.830884195321000
,110200060103.000000000000000,24,0.771023831795000
,110200060104.000000000000000,49,0.790833917855000
,110200060105.000000000000000,17,0.814166359978000
,110200060106.000000000000000,20,0.812471245869000
,110200060107.000000000000000,30,0.793138700305000
,110200060108.000000000000000,42,0.769959450911000
,110200060201.000000000000000,30,0.797828159108000
,110200060202.000000000000000,36,0.802995394516000
,110200060203.000000000000000,21,0.805438895262000
,110200060204.000000000000000,31,0.823117837107000
,110200060205.000000000000000,46,0.733154178492000
,110200060206.000000000000000,31,0.810866743589000
,110200060207.000000000000000,29,0.789449062664000
,110200060301.000000000000000,33,0.794247393481000
,110200060302.000000000000000,43,0.747067253017000
,110200060401.000000000000000,25,0.831819028530000
,110200060402.000000000000000,23,0.806355589000000
,110200060403.000000000000000,21,0.784761022911000
,110200060404.000000000000000,36,0.807903325023000
,110200060405.000000000000000,27,0.784254935266000
,110200060406.000000000000000,42,0.784738362081000
,110200060407.000000000000000,41,0.845252529792000
,110200060408.000000000000000,31,0.835948224395000
,110200060409.000000000000000,37,0.803184403161000
,110200060410.000000000000000,40,0.798697910766000
,110200060501.000000000000000,33,0.803628249886000
,110200060502.000000000000000,20,0.806235575566000
,110200060503.000000000000000,23,0.803203544587000
,110200060504.000000000000000,34,0.838350787412000
,110200060505.000000000000000,22,0.846146440798000
,110200060506.000000000000000,33,0.784161390755000
,110200060601.000000000000000,22,0.855725178527000
,110200060602.000000000000000,27,0.811716863239000
,110200060603.000000000000000,26,0.809109674802000
,110200060701.000000000000000,29,0.843768534225000
,110200060702.000000000000000,33,0.861163846262000
,110200060703.000000000000000,44,0.847027137739000
,110200060801.000000000000000,24,0.854150088880000
,110200060802.000000000000000,22,0.857784530157000
,110200060803.000000000000000,50,0.775521606442000
,110200060804.000000000000000,40,0.835459338096000
,110200060805.000000000000000,33,0.850229137901000
,110200060806.000000000000000,48,0.822454850158000
,110200060901.000000000000000,17,0.848441653196000
,110200060902.000000000000000,74,0.834000997147000
,110200060903.000000000000000,47,0.849483148888000
,110200060904.000000000000000,26,0.841655575465000
,110200060905.000000000000000,42,0.831866562456000
,110200060906.000000000000000,48,0.786621159130000
,110200060907.000000000000000,56,0.751863932655000
,110200070101.000000000000000,29,0.761511937093000
,110200070102.000000000000000,20,0.768138457529000
,110200070103.000000000000000,22,0.724028021850000
,110200070104.000000000000000,18,0.710820733664000
,110200070105.000000000000000,16,0.755483122288000
,110200070106.000000000000000,27,0.790329469415000
,110200070107.000000000000000,27,0.836150339688000
,110200070108.000000000000000,19,0.777830180145000
,110200070109.000000000000000,15,0.861636715169000
,110200070201.000000000000000,21,0.852979539865000
,110200070202.000000000000000,28,0.851423813189000
,110200070203.000000000000000,25,0.856413026079000
,110200070204.000000000000000,35,0.860814260652000
,110200070205.000000000000000,27,0.857771093515000
,110200070206.000000000000000,32,0.845728430005000
,110200070207.000000000000000,31,0.853206563545000
,110200070208.000000000000000,23,0.852411007290000
,110200070209.000000000000000,18,0.859813676860000
,110200070210.000000000000000,32,0.862906046715000
,110200070301.000000000000000,45,0.860504997235000
,110200070302.000000000000000,28,0.857551963710000
,110200070303.000000000000000,34,0.857543815003000
,110200070304.000000000000000,51,0.856570322604000
,110200070305.000000000000000,37,0.863855399239000
,110200070306.000000000000000,40,0.849737491707000
,110200070401.000000000000000,15,0.852784155859000
,110200070402.000000000000000,32,0.842243495868000
,110200070403.000000000000000,51,0.852510618509000
,110200070404.000000000000000,33,0.831617528790000
,110200070405.000000000000000,37,0.840480403338000
,110200070406.000000000000000,24,0.658669837761000
,110200080101.000000000000000,29,0.763761011946000
,110200080102.000000000000000,52,0.817902804477000
,110200080103.000000000000000,38,0.823577568711000
,110200080104.000000000000000,25,0.848452457458000
,110200080201.000000000000000,19,0.826292895402000
,110200080202.000000000000000,33,0.824668846758000
,110200080204.000000000000000,35,0.798651386650000
,110200080205.000000000000000,13,0.829416040875000
,110200080206.000000000000000,14,0.817757587781000
,110200080207.000000000000000,29,0.752775196724000
,110200080208.000000000000000,24,0.791163495683000
,110200080209.000000000000000,20,0.834868582918000
,110200080210.000000000000000,23,0.841396386242000
,110200080301.000000000000000,4,0.813215248157000
,110200080302.000000000000000,10,0.828422651897000
,110200080303.000000000000000,10,0.808893942939000
,110200080304.000000000000000,19,0.844343444747000
,110200080305.000000000000000,9,0.834781580236000
,110200080306.000000000000000,17,0.870563950380000
,110200080307.000000000000000,28,0.837208177259000
,110200080308.000000000000000,28,0.845587577870000
,110200080309.000000000000000,12,0.853019155783000
,110200080310.000000000000000,17,0.876047865764000
,110200080311.000000000000000,19,0.850732053418000
,110200080312.000000000000000,18,0.869120174003000
,110200080313.000000000000000,26,0.886326894409000
,110200080401.000000000000000,15,0.859059441516000
,110200080402.000000000000000,13,0.890891179707000
,110200080403.000000000000000,17,0.864930357564000
,110200080404.000000000000000,18,0.862127309437000
,110200080405.000000000000000,12,0.844296846971000
,110200080406.000000000000000,18,0.795453998220000
,110200080501.000000000000000,37,0.528985357686000
,110200080502.000000000000000,4,0.817199495818000
,110200080503.000000000000000,16,0.809316735761000
,110200080504.000000000000000,32,0.592499418900000
,110200090101.000000000000000,13,0.818563017087000
,110200090102.000000000000000,18,0.828817192566000
,110200090103.000000000000000,12,0.842360923869000
,110200090104.000000000000000,27,0.838032128618000
,110200090105.000000000000000,16,0.874779326090000
,110200090106.000000000000000,25,0.876303810198000
,110200090201.000000000000000,14,0.784436144122000
,110200090202.000000000000000,16,0.821486409179000
,110200090203.000000000000000,24,0.818531691440000
,110200090204.000000000000000,28,0.831092424574000
,110200090205.000000000000000,19,0.842444183174000
,110200090206.000000000000000,33,0.844398595656000
,110200090301.000000000000000,17,0.829902521528000
,110200090302.000000000000000,11,0.717580041738000
,110200090303.000000000000000,8,0.735575887913000
,110200090304.000000000000000,24,0.711639720981000
,110200090401.000000000000000,17,0.868165629098000
,110200090402.000000000000000,21,0.843440327343000
,110200090403.000000000000000,18,0.819034530344000
,110200090404.000000000000000,19,0.856148115380000
,110200090405.000000000000000,14,0.871738414177000
,110200090406.000000000000000,29,0.872626083282000
,110200090407.000000000000000,19,0.849689364050000
,110200090501.000000000000000,21,0.864417693436000
,110200090502.000000000000000,35,0.849494644092000
,110200090503.000000000000000,16,0.830498834380000
,110200090504.000000000000000,18,0.840000170448000
,110200090505.000000000000000,12,0.865735104008000
,110200090506.000000000000000,13,0.865379250084000
,110200090507.000000000000000,17,0.867892130252000
,110200090601.000000000000000,13,0.858475628550000
,110200090602.000000000000000,10,0.848240799172000
,110200090603.000000000000000,16,0.761340408652000
,110200090701.000000000000000,25,0.585054973790000
,110200090702.000000000000000,16,0.674786758796000
,110200090703.000000000000000,16,0.712995388665000
,110200090704.000000000000000,45,0.730477459168000
,110200090801.000000000000000,23,0.795963180145000
,110200090802.000000000000000,27,0.813818146888000
,110200090803.000000000000000,26,0.794698065543000
,110200090804.000000000000000,40,0.851275854434000
,110200090805.000000000000000,34,0.779667578339000
,110200090901.000000000000000,25,0.840973245576000
,110200090902.000000000000000,18,0.807935578275000
,110200090903.000000000000000,33,0.846115286155000
,110200090904.000000000000000,33,0.849409900526000
,110200090905.000000000000000,21,0.780462653818000
,110200090906.000000000000000,30,0.728053887403000
,110200091001.000000000000000,47,0.628556088506000
