OID_,HUC12,ZONE_CODE,COUNT,AREA,MEAN
,101900010601,97,188,169200.000000000000000,0.239361702128000
,101900010602,98,663,596700.000000000000000,0.101055806938000
,101900010603,99,1661,1494900.000000000000000,2.605057194460000
,101900010604,100,721,648900.000000000000000,2.084604715670000
,101900010605,101,2207,1986300.000000000000000,1.256909832350000
,101900010606,102,1635,1471500.000000000000000,0.541896024465000
,101900020101,103,713,641700.000000000000000,0.349228611501000
,101900020102,104,726,653400.000000000000000,1.617079889810000
,101900020103,105,1335,1201500.000000000000000,0.340074906367000
,101900020104,106,2717,2445300.000000000000000,1.917924181080000
,101900020105,107,1828,1645200.000000000000000,1.364879649890000
,101900020201,108,723,650700.000000000000000,0.810511756570000
,101900020202,109,1291,1161900.000000000000000,3.599535244000000
,101900020203,110,706,635400.000000000000000,0.042492917847000
,101900020204,111,2684,2415600.000000000000000,3.195603576750000
