,FID,HUC12,FREQUENCY,SUM_Length_km,Unnamed: 0,FP_Areakm2,Line_Density
74,,101900110208,1,0.19189099967479697,435,8.090689659118652,0.023717508365745467
75,,101900110306,2,5.6338701248168945,442,6.265890121459961,0.899133246132346
76,,101900110307,3,4.4043553806841365,443,5.260069847106934,0.8373188015947269
77,,101900110504,4,14.608465120196342,454,22.285600662231445,0.6555113923832468
78,,101900120107,3,11.011625187471509,461,29.40959930419922,0.3744228227515914
79,,101900120201,9,18.289895385503765,462,15.03909969329834,1.2161562698898811
80,,101900120206,10,26.334404025226828,467,47.669898986816406,0.5524325535598444
81,,101900120402,3,11.884230136871338,473,38.99850082397461,0.30473556382365913
82,,101900120602,3,15.833678871393206,478,8.852239608764648,1.7886636118295078
83,,101900120603,3,15.833678871393206,479,9.54401969909668,1.6590157366179608
84,,101900120605,6,17.39333812892437,480,36.34980010986328,0.47849886591824203
85,,101900120607,4,12.896705472841859,482,21.233999252319336,0.6073611155201103
86,,101900120701,6,12.565757005475461,483,10.913800239562988,1.151364028079244
87,,101900120705,1,14.287599563598633,487,20.14240074157715,0.7093295256561316
88,,101900120709,1,14.287599563598633,491,22.590200424194336,0.6324689155168569
89,,101900120809,8,12.349477730691431,500,11.070699691772461,1.1155101370755576
90,,101900120904,38,50.79715714044868,503,38.76599884033203,1.3103533679003123
91,,101900120905,16,22.673709005117416,504,19.100400924682614,1.1870802657245363
92,,101900121001,3,2.599279372952879,505,14.503499984741213,0.1792173872298079
93,,101900121002,1,8.94717025756836,506,2.68956995010376,3.326617423437226
94,,101900121004,3,14.921411814168096,508,3.522910118103028,4.235535768423973
95,,101900121005,4,23.877863071858886,509,27.10090065002441,0.881072676521449
96,,101900121103,1,13.762700080871582,512,5.72652006149292,2.4033269652570826
97,,101900121105,7,26.068252302706238,514,23.49160003662109,1.1096839832990686
98,,101900121203,2,13.16621994972229,517,7.82528018951416,1.6825237730611826
99,,101900121206,2,20.520509719848636,520,13.453700065612793,1.5252688568774007
100,,101900121207,4,32.35742974281311,521,51.40179824829102,0.6294999561399374
101,,101900121301,1,8.927809715270996,522,0.6294320225715637,14.183914060800651
102,,101900121302,3,7.24833482503891,523,7.886340141296388,0.9190999494281767
103,,101900121303,3,5.452284820377827,524,4.1442599296569815,1.3156232748241516
104,,101900121304,11,22.738662902265787,525,19.321800231933594,1.176839767998691
105,,101900130409,27,52.85591728053986,554,25.04850006103516,2.1101430086331296
106,,101900140407,3,14.76935426145792,576,15.81630039215088,0.9338058771814598
107,,101900160601,1,1.5898799896240232,578,7.835899829864503,0.20289692621702582
108,,101900160707,3,1.764043066650629,580,3.421319961547852,0.5156030673765314
109,,101900180101,6,3.162403643131256,586,12.201700210571287,0.2591772940291893
110,,101900180103,7,21.189975082874295,588,3.7074799537658687,5.71546585473796
111,,101900180105,5,17.777642160654064,589,5.417109966278076,3.2817576662318553
112,,102500020102,2,49.40576815605164,641,9.765789985656738,5.059065188644763
113,,102500020403,2,4.731331445276737,650,5.694039821624756,0.8309270032338277
114,,102500020504,1,48.23529815673828,659,8.405509948730469,5.738533230101468
115,,102500020701,1,48.23529815673828,669,12.764900207519533,3.778744633532183
116,,102500020702,1,48.23529815673828,670,24.23950004577637,1.989946082454084
117,,102500020703,3,51.68978810310364,671,19.738100051879886,2.618782353278254
118,,102500020706,3,51.01643016934394,674,8.978130340576172,5.682300015046335
119,,102500020707,4,61.7828681860119,675,6.3168601989746085,9.780629337980422
120,,102500020902,8,23.74126816354692,682,1.5943200588226318,14.891155657339777
121,,102500020906,6,16.09893438965082,686,7.221710205078125,2.2292412645318356
122,,102500020907,3,3.101592417806387,687,1.4027199745178225,2.2111272913701416
123,,102500030102,3,4.172947635874151,698,5.441009998321533,0.7669435706167496
124,,102500030204,1,0.15775300562381697,704,5.730830192565918,0.027527077286019663
125,,102500030304,2,2.7385053448379044,708,2.631500005722046,1.0406632486730691
126,,102500030507,1,5.446969985961914,723,1.714669942855835,3.1766871569987516
127,,102500030508,3,6.063933294266462,724,5.429450035095215,1.1168595815543076
128,,102500030510,3,1.523037698119879,726,7.541729927062987,0.20194805606264968
129,,102500030705,2,1.047130420804024,734,5.0445098876953125,0.20757822744251314
130,,102500030903,2,1.3002314362674952,745,1.5849100351333618,0.8203818560326597
131,,102500050101,3,9.55517440289259,752,2.411220073699951,3.9627964726713794
132,,102500050103,3,5.502052234485745,754,14.639399528503418,0.37583865538836203
133,,102500050104,1,4.075009822845459,755,2.9965300559997563,1.3599095442698241
134,,102500050204,6,11.353417057543993,760,3.516629934310913,3.2284935491140057
135,,102500050205,6,12.674178602173926,761,17.403499603271484,0.7282545977012262
136,,102500050208,8,6.184544242918491,764,6.386290073394775,0.9684095416653943
137,,102500060105,3,6.335175631567836,778,2.17399001121521,2.9140776171398413
138,,102500060106,2,3.243920087814331,779,3.078739881515503,1.053651887673446
139,,102600040102,3,3.7779843043535952,814,4.659090042114258,0.8108845869480505
140,,110200011110,7,12.41243800893426,891,1.672819972038269,7.420068038648632
141,,110200011407,6,6.677762940526009,918,2.905359983444214,2.2984287587694134
142,,110200011409,7,17.473998591303825,920,1.850950002670288,9.440556776841524
143,,110200020208,3,4.146266806870699,933,2.9233200550079346,1.4183417240844827
144,,110200020305,5,6.590392556041479,938,4.1834797859191895,1.5753374925399444
145,,110200020401,24,20.20699408836663,939,3.2388699054718018,6.238902666089982
146,,110200020402,1,3.0003600120544434,940,0.7194629907608032,4.170277068569828
147,,110200020404,3,7.439539909362793,942,2.6802499294281006,2.775688874264874
148,,110200020407,5,10.522855911403894,945,8.85319995880127,1.1885934984381283
149,,110200020408,6,8.753368493169546,946,3.583970069885254,2.442366516037841
150,,110200020507,1,8.948080062866211,953,2.1250500679016118,4.2107619947524455
151,,110200020603,32,29.445833453908566,956,7.812779903411865,3.7689316501863157
152,,110200020704,2,6.184464782476425,960,3.0576701164245605,2.022606935017612
153,,110200020805,2,11.267280101776125,965,17.665000915527344,0.6378307114534202
154,,110200020903,23,15.682523815892635,968,6.6564998626708975,2.3559714774184757
155,,110200020905,239,146.07024687342346,970,20.91699981689453,6.983326870588937
156,,110200021201,2,18.42597007751465,985,8.400779724121094,2.193364268867603
157,,110200021204,1,5.793879985809326,988,8.493579864501951,0.6821481728834099
158,,110200030103,2,16.459709644317627,991,1.9322999715805051,8.518195873518838
159,,110200030105,3,14.848607160151005,993,1.7760599851608276,8.360419853052665
160,,110200030107,13,11.244801480323076,995,2.0789899826049805,5.408780982308201
161,,110200030202,2,3.84374988079071,997,0.3701600134372711,10.384022426134065
162,,110200030302,18,10.458836950361727,1001,13.437100410461426,0.7783551979874335
163,,110200030303,7,9.086171992123127,1002,3.0422399044036865,2.9866717542461925
164,,110200030304,3,8.996214292943476,1003,7.018189907073975,1.2818425280677792
165,,110200030305,6,15.930143371224403,1004,8.483229637145996,1.8778394612200742
166,,110200030308,7,21.38944445177913,1007,5.4772300720214835,3.905157199994142
167,,110200030402,11,25.55391453951597,1009,12.99839973449707,1.9659277342961858
168,,110200030404,6,22.43663612753153,1011,4.717589855194092,4.755953106611986
169,,110200030405,5,21.613680996000767,1012,0.019739700481295586,1094.9345972336753
170,,110200030406,2,18.033589363098145,1013,14.718500137329102,1.2252328154932923
171,,110200030407,8,14.311552092432976,1014,7.783520221710205,1.838699159862711
172,,110200040309,6,8.766951993107796,1036,11.660499572753904,0.7518504621871249
173,,110200050103,17,36.14318247884512,1039,21.524999618530273,1.6791258127470747
174,,110200050206,5,3.171871967613697,1047,2.570669889450073,1.233869809823087
175,,110200050301,11,23.32753678411245,1048,25.100299835205078,0.9293728336820027
176,,110200050305,3,4.361460054293275,1051,2.611530065536499,1.670078438632595
177,,110200050306,12,18.035396399907764,1052,28.91889953613281,0.6236543122041481
178,,110200050308,1,3.955790042877197,1054,14.621500015258787,0.27054611624997377
179,,110200050406,3,1.69041814096272,1060,38.95140075683594,0.04339813480689916
180,,110200050603,5,3.435043627396226,1068,3.942729949951172,0.8712348223186746
181,,110200050604,3,3.355780478566885,1069,1.4034199714660645,2.3911448795055357
182,,110200050606,3,6.054011110216379,1071,1.2217299938201904,4.955277467884926
183,,110200050607,4,7.246714213863015,1072,1.1896899938583374,6.091262640917798
184,,110200050608,2,1.5856784917414188,1073,0.8262330293655396,1.9191661860323521
185,,110200050609,4,5.903720362111926,1074,1.7773900032043457,3.3215672145496917
186,,110200050611,3,3.380686163902283,1076,7.652160167694093,0.4417950081827706
187,,110200050803,3,5.32140850648284,1083,1.6787400245666504,3.1698824288510705
188,,110200050804,3,5.637019123882055,1084,7.768519878387451,0.7256233120500373
189,,110200050805,3,7.489474143832923,1085,3.9220600128173833,1.909576630484273
190,,110200050902,10,1.334559887647629,1087,2.003060102462769,0.666260531077816
191,,110200050903,9,11.817103751003742,1088,0.9747040271759032,12.123786730667861
192,,110200050904,66,57.71618860587478,1089,17.723800659179688,3.256422802068801
193,,110200050905,10,10.815842154435813,1090,14.098899841308596,0.7671408603631825
194,,110200050906,2,15.485090255737305,1091,13.69909954071045,1.1303728547792005
195,,110200060404,3,7.125008476898074,1112,0.7471889853477478,9.53575148539166
196,,110200060405,1,4.898950099945068,1113,1.890220046043396,2.59173534330013
197,,110200060406,7,9.943345258012414,1114,4.894700050354004,2.0314513975771145
198,,110200060407,3,7.046458624303341,1115,3.689219951629639,1.9100131509347142
199,,110200060408,2,3.2145031988620762,1116,0.8646119832992554,3.7178564037430046
200,,110200060409,2,1.7007717043161392,1117,2.573740005493164,0.6608172156807455
201,,110200060410,14,31.404444601386786,1118,8.583020210266112,3.65890372293707
202,,110200060501,1,0.064553000032902,1119,3.270790100097656,0.0197362099240103
203,,110200060504,2,0.8175191991031171,1122,3.0931200981140137,0.2643024432195788
204,,110200060601,6,8.831397026777267,1125,8.770950317382812,1.0068916944238822
205,,110200060803,6,8.722399897873403,1133,6.801750183105469,1.2823758096171396
206,,110200060804,4,4.93883191421628,1134,7.750699996948242,0.6372110797941984
207,,110200070107,3,1.5357866957783701,1150,4.667669773101807,0.3290264244117239
208,,110200070108,3,2.224182529374957,1151,0.5917569994926453,3.7586078935811567
209,,110200070406,5,2.772334871813655,1174,7.2897400856018075,0.3803064086316849
210,,110200080403,1,3.0659699440002437,1203,10.435400009155273,0.2938047359287024
211,,110200080405,3,4.114299602806568,1205,15.514599800109865,0.2651888966402751
212,,110200080406,3,4.831394895911217,1206,21.616600036621094,0.22350392234330368
213,,110200080503,3,1.8455854877829552,1209,36.46580123901367,0.050611406443153054
214,,110200090301,5,3.194300130009651,1223,10.706500053405762,0.2983514793887791
215,,110200090501,2,0.774403795599937,1234,2.246490001678467,0.34471722332231197
216,,110200090506,3,4.243562079966068,1239,3.5590300559997563,1.1923366797120296
217,,110200090507,3,11.320862710475922,1240,3.3404300212860107,3.3890435178515057
218,,110200090602,1,0.098747201263905,1242,2.7698800563812256,0.03565035281452424
219,,110200090701,8,37.41396746784449,1244,37.70009994506836,0.9924102992395039
220,,110200090704,3,23.20287887006998,1247,66.04419708251953,0.3513235060012756
221,,110200090805,1,0.098023198544979,1252,6.497270107269287,0.015086828302752646
222,,110200090906,1,0.07357370108366,1258,4.591989994049072,0.016022182360808025
223,,110200091007,1,20.12779998779297,1265,7.737410068511963,2.6013614128718254
224,,110200091008,1,20.12779998779297,1266,27.107500076293945,0.742517750849151
225,,110200091103,2,11.597149729728699,1269,25.509599685668945,0.4546190403859559
226,,110200091104,4,13.312364479526876,1270,22.94910049438477,0.5800821902707765
227,,110200091105,1,2.555900096893311,1271,8.930450439453125,0.2862005801635496
228,,110200091201,1,8.836759567260742,1274,18.37969970703125,0.48078911560672527
229,,110200091202,1,8.836759567260742,1275,44.062400817871094,0.20055102316795856
230,,110200091306,3,12.222213312983513,1284,10.697400093078613,1.1425405431822147
231,,110200091405,14,13.776156389154494,1289,8.168020248413086,1.6865967480713553
232,,110200091406,5,30.011566951870922,1290,49.30799865722656,0.6086551425561142
233,,110200091502,3,18.16695535834879,1292,20.72610092163086,0.8765254703256217
234,,110200091505,2,10.576893985271452,1295,32.273300170898445,0.32772892543567245
235,,110200091605,3,11.90200287103653,1300,3.415610074996948,3.4845906323329854
236,,110200091703,2,3.77553603053093,1303,7.033979892730713,0.5367567277854702
237,,110200091705,15,25.72510555945337,1305,46.28260040283203,0.5558267110220378
238,,110200091804,10,8.281744927167892,1309,8.616669654846191,0.9611306060120419
239,,110200091901,3,4.358665280044079,1310,1.8184399604797363,2.3969255926900037
240,,110200091902,6,9.266795841977,1311,21.233200073242188,0.4364295447700745
241,,110200100401,9,13.103047501295805,1335,0.3617120087146759,36.22508289911849
242,,110200100402,27,25.593988483771682,1336,1.1775000095367432,21.735871147755635
243,,110200100501,5,2.8493060502223666,1337,2.655849933624268,1.0728415089078853
244,,110200100502,3,1.919696547091007,1338,1.3965799808502195,1.3745697156007644
245,,110200100504,3,1.9055103436112402,1340,4.943930149078369,0.38542420425710483
246,,110200100601,47,27.280510092154145,1341,3.651319980621338,7.471410404166187
247,,110200100603,4,13.26006007194519,1343,3.208750009536743,4.1324690401355335
248,,110200100604,1,3.62418007850647,1344,3.882060050964356,0.9335713592596733
249,,110200100607,2,2.2925128825008865,1347,3.2794198989868164,0.6990604903047527
250,,110200100701,3,3.94914048537612,1350,3.827500104904175,1.0317806341314237
251,,110200100702,3,4.464067973196507,1351,1.9529900550842283,2.285760729592646
252,,110200100704,3,1.045196386054158,1353,0.6411679983139038,1.630144344076339
253,,110200100705,2,0.297187112271786,1354,1.6620700359344482,0.17880540882544796
254,,110200100801,2,2.345331013202667,1357,1.3245899677276611,1.7706090717462482
255,,110200100802,2,0.597372487187386,1358,2.0035901069641118,0.2981510465194596
256,,110200100803,1,0.5424839854240421,1359,5.597869873046875,0.09690900248254118
257,,110200101001,3,5.6342141181230545,1363,8.41327953338623,0.669681079270566
258,,110200101002,2,5.602953016757965,1364,8.951560020446777,0.625919169838546
259,,110200101904,5,17.869904875755307,1416,15.007200241088867,1.1907554099817044
260,,110200110201,2,6.128550052642822,1423,4.3362998962402335,1.413313239233419
261,,110200110202,9,14.78347110748291,1424,2.4538700580596924,6.02455336170995
262,,110200110203,6,7.475747283548117,1425,3.2147901058197017,2.3254231341619622
263,,110200110204,2,5.94571003317833,1426,7.2096500396728525,0.8246877449613526
264,,110200110301,5,8.175614438019693,1427,5.824210166931152,1.403729296109437
265,,110200110302,5,5.911955799907446,1428,2.7064800262451167,2.1843707481963217
266,,110200110303,3,5.291486460715532,1429,3.7130200862884517,1.425116572963364
267,,110200110401,1,8.4173002243042,1431,4.8117499351501465,1.7493220424476494
268,,110200110402,2,31.794070720672607,1432,2.4063000679016118,13.212845374017833
269,,110200110403,6,41.12763475812972,1433,11.410400390625,3.604398912409854
270,,110200110404,1,30.27020072937012,1434,6.749949932098389,4.484507445814473
271,,110200110405,1,30.27020072937012,1435,8.877579689025879,3.4097357376345463
272,,110200110406,1,30.27020072937012,1436,5.4122700691223145,5.592884379895498
273,,110200110407,1,30.27020072937012,1437,12.75409984588623,2.3733702178232217
274,,110200110506,5,10.380279991775753,1443,8.846019744873047,1.1734407441032368
275,,110200110601,6,3.5569196157157417,1444,7.108170032501222,0.500398780481076
276,,110200110602,8,6.015090182889253,1445,6.4371700286865225,0.9344308377879847
277,,110200110604,5,5.563645333983004,1447,5.748410224914551,0.9678580888102339
278,,110200110707,3,3.256004581227899,1455,17.238800048828125,0.18887652110387107
279,,110200110708,7,13.940672975033523,1456,28.25309944152832,0.49342101399829347
280,,110200110803,3,13.922285676002502,1460,14.637800216674805,0.9511187111395867
281,,110200110901,1,12.268199920654295,1461,18.648099899291992,0.6578793542992591
282,,110200120603,1,3.625370025634766,1495,10.003299713134766,0.362417415212952
283,,110200120604,3,5.3050280809402475,1496,14.395600318908693,0.3685173221968428
284,,110200130202,3,1.6738839596509931,1505,5.724780082702638,0.29239270949614565
285,,110300020303,5,14.03569002263248,1528,8.247039794921875,1.7019064260214887
286,,110400030101,3,3.320802327245474,1568,7.697810173034668,0.43139571548259303
287,,110400030102,3,3.0616247281432147,1569,6.434989929199219,0.47577770312442563
288,,110400040103,2,0.8766356892883779,1582,4.661240100860597,0.18806919839347605
289,,110400040104,3,1.40161319822073,1583,8.478269577026367,0.16531831000263217
290,,110400040202,2,1.253456771373749,1585,8.394000053405763,0.14932770590883832
291,,110400050101,3,2.674651503562927,1589,4.33519983291626,0.6169615257997707
292,,110400050102,3,0.662080306559801,1590,5.411359786987305,0.12235008068617158
293,,110400050103,4,4.220371827483176,1591,1.9881600141525269,2.1227525940773697
294,,110400050104,5,3.3629553709179163,1592,6.493179798126222,0.5179211842999305
295,,110400050105,3,3.0328234508633614,1593,5.790900230407715,0.5237222763635546
296,,130100010702,3,4.244304914027453,1639,1.1524300575256348,3.6829175760482475
297,,130100011006,5,21.755058921873566,1650,3.017719984054565,7.209104567960538
298,,130100011007,1,10.764900207519533,1651,0.40338000655174255,26.68674706895443
299,,130100011008,5,42.33852194994689,1652,2.971479892730713,14.248294950109484
300,,130100011106,1,20.713600158691406,1658,2.1638998985290527,9.572346748928554
301,,130100011303,1,20.713600158691406,1664,0.2470439970493317,83.84579429612755
302,,130100011304,1,20.713600158691406,1665,7.926449775695801,2.6132254344440256
303,,130100011306,1,20.713600158691406,1667,9.232709884643556,2.243501682333116
304,,130100011307,3,21.44885653816164,1668,7.407470226287843,2.895571076619832
305,,130100020104,5,14.846722584217787,1672,7.24114990234375,2.050326644862349
306,,130100020206,4,13.819276884198187,1678,45.986000061035156,0.3005105220253225
307,,130100020207,5,7.156585299409926,1679,41.273399353027344,0.173394617637304
308,,130100020306,7,7.776945448480547,1685,39.22819900512695,0.19824885275676649
309,,130100020408,5,19.704485535621647,1693,43.56969833374024,0.45225205335797686
310,,130100020411,5,18.67575895786285,1696,122.28600311279295,0.15272196721187206
311,,130100020501,8,28.13471008092165,1697,0.6148210167884827,45.76081381843987
312,,130100020504,1,22.229799270629886,1700,0.7884089946746826,28.195770749422337
313,,130100020505,1,22.229799270629886,1701,2.3628499507904053,9.408045256193148
314,,130100020605,3,45.86935532093048,1706,22.89640045166016,2.00334351322042
315,,130100020705,25,49.20995082706213,1714,71.39540100097656,0.6892593939823802
316,,130100020706,5,8.02744109928608,1715,27.817800521850586,0.2885720994720848
317,,130100020709,1,23.619899749755856,1718,5.284049987792969,4.470037150352805
318,,130100020710,17,45.74796383082866,1719,116.0250015258789,0.3942940161963692
319,,130100030603,1,4.925270080566406,1759,54.38259887695313,0.09056702294994019
320,,130100050203,1,5.9401302337646475,1819,0.5180389881134033,11.466569833667231
321,,130100050304,7,3.999936170876026,1823,44.52040100097656,0.0898450166877043
322,,130100050407,5,3.2126705534756184,1830,44.66370010375977,0.07193023744141558
323,,140100010201,1,4.666959762573242,1846,0.8105109930038452,5.758046223749492
324,,140100010202,2,1.584556043148041,1847,0.6512219905853271,2.4332041393808286
325,,140100010203,6,9.252829038538039,1848,1.91156005859375,4.840459496389005
326,,140100010206,6,12.888419032096865,1851,3.382539987564087,3.8102783941893237
327,,140100010207,7,14.471476942300795,1852,4.314030170440674,3.3545145422157647
328,,140100010208,1,10.97659969329834,1853,0.29196399450302124,37.59573063789122
329,,140100010210,15,37.77275116555393,1855,4.902780055999756,7.704353598185521
330,,140100010501,3,30.528457872569557,1872,4.028709888458252,7.5777255542847
331,,140100010504,3,23.779422461986545,1875,2.396379947662353,9.923060191345348
332,,140100010601,1,20.78689956665039,1876,1.5413199663162231,13.486427231804036
333,,140100010605,4,31.35388102568686,1880,3.0228800773620605,10.372188185860177
334,,140100010606,8,35.40361340343952,1881,11.223199844360352,3.154502627985352
335,,140100010709,6,19.621596183627844,1890,3.796930074691773,5.167752841806202
336,,140100010901,3,10.272922098636627,1894,5.483719825744629,1.8733491908919102
337,,140100010902,1,3.174129962921143,1895,0.3958140015602112,8.019246288432004
338,,140100010905,3,12.894370079040527,1898,1.6953999996185305,7.60550317443777
339,,140100010906,4,22.655588269233704,1899,2.284869909286499,9.915482792763642
340,,140100011004,1,11.788599967956545,1903,0.7391589879989624,15.948666199501172
341,,140100011005,6,15.073063510470092,1904,1.5045599937438965,10.01825355794739
342,,140100011006,3,5.3144971802830705,1905,1.5780899524688718,3.367676964148151
343,,140100011501,28,44.404980598017566,1916,2.526900053024292,17.57290738304903
344,,140100011503,14,14.625038630329072,1918,2.000499963760376,7.310691774689224
345,,140100011505,21,26.341217889450487,1920,2.7337100505828857,9.635702909982708
346,,140100011507,6,4.311837986111641,1922,1.8111499547958372,2.38071837988572
347,,140100011508,13,37.639664007350795,1923,7.072810173034668,5.321741017573652
348,,140100011601,1,2.867150068283081,1924,0.6066640019416809,4.726092300031842
349,,140100011604,18,34.36853450350464,1927,2.7192399501800537,12.639022349325566
350,,140100030301,2,22.20178961753845,1959,1.37909996509552,16.0987529399297
351,,140100030302,1,18.347299575805664,1960,0.4801259934902191,38.21351025473989
352,,140100030304,1,18.347299575805664,1962,0.7052350044250488,26.015866286676335
353,,140100030305,1,18.347299575805664,1963,1.0535299777984621,17.415071201054577
354,,140100030306,3,19.598527379333973,1964,0.8094919919967651,24.210897171435256
355,,140100030405,3,9.61141011491418,1969,2.1881299018859863,4.392522631599679
356,,140100030503,3,1.7825842723250391,1972,1.105389952659607,1.6126293422842128
357,,140100030603,8,14.482320621609688,1975,2.6937899589538574,5.37618776604021
358,,140100030605,7,4.603990502655506,1977,2.830509901046753,1.6265586991774525
359,,140100030606,4,11.396815869957207,1978,3.475879907608032,3.278829008163306
360,,140100041003,10,3.340531291440129,2019,3.752909898757935,0.890117637128915
361,,140100050101,6,5.401034882292152,2020,1.5203800201416016,3.552424269419907
362,,140100050102,32,34.6075070714578,2021,4.573550224304199,7.5668802952137355
363,,140100050206,6,27.11256569996476,2027,0.8182680010795593,33.1340901320772
364,,140100050505,4,23.49730842188001,2044,3.871840000152588,6.0687705124576405
365,,140100050603,2,23.838019728660587,2047,6.79649019241333,3.507401475436555
366,,140100050604,3,23.50492280162871,2048,11.040300369262695,2.129011169575492
367,,140100050701,17,18.854417901486162,2049,6.140659809112549,3.070422151298268
368,,140100050702,5,20.21368980407715,2050,5.548999786376953,3.642762764868486
