,FID,HUC12,FREQUENCY,SUM_Length_km,Unnamed: 0,FP_Areakm2,Line_Density
93,-1,101900040303,7,6.331621050834656,242,2.537559986114502,2.4951611333254036
94,-1,101900040304,5,12.732300043106079,243,5.461170196533203,2.3314234101674125
95,-1,101900040402,4,7.303410194814205,245,1.2251399755477903,5.961286335097074
96,-1,101900040403,4,15.973044812679293,246,9.01196002960205,1.772427392066965
97,-1,101900040404,3,5.395394146442413,247,4.337800025939941,1.2438088695140588
98,-1,101900050304,13,23.30249398946762,258,9.063949584960938,2.570898455584034
99,-1,101900050403,2,0.142031699419022,261,0.6631209850311279,0.21418670593323902
100,-1,101900050406,7,20.898230075836185,264,9.574999809265137,2.1825828190214955
101,-1,101900050504,8,24.793552756309513,268,10.736200332641602,2.3093414791198437
102,-1,101900050601,1,0.777915000915527,269,5.907959938049316,0.1316723554446407
103,-1,101900050602,2,4.63415002822876,270,2.239650011062622,2.069140269836199
104,-1,101900050603,2,9.324599742889404,271,4.098289966583252,2.2752415809814774
105,-1,101900050604,8,12.418376997113226,272,3.5949099063873287,3.4544334407514983
106,-1,101900050605,2,13.034539699554445,273,6.8332200050354,1.90752525016746
107,-1,101900050701,14,18.67731035500765,274,7.511360168457031,2.486541709641425
108,-1,101900050702,1,2.643330097198486,275,1.2713299989700315,2.0791848688695937
109,-1,101900050703,4,16.215330362319946,276,10.831700325012207,1.4970253862060823
110,-1,101900050704,3,6.6855527833104125,277,7.778279781341553,0.8595155961537458
111,-1,101900050705,1,6.973130226135254,278,8.139039993286133,0.8567509475180569
112,-1,101900050706,1,2.131409883499146,279,7.192959785461426,0.29631889334446165
113,-1,101900050707,8,20.073767006397244,280,19.10059928894043,1.0509495907817037
114,-1,101900050708,2,6.0121099948883066,281,2.0846700668334956,2.883962354781822
115,-1,101900050709,1,1.2699300050735471,282,6.309730052947997,0.20126534644381774
116,-1,101900060303,2,0.791059993207455,296,0.9020289778709412,0.8769784703309574
